"MacroTrends Data Download"
"NOK - Historical Price and Volume Data"
"Historical prices are adjusted for both splits and dividends"

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
1994-01-03,1.1939,1.1939,1.1779,1.1779,5609600
1994-01-04,1.1738,1.1779,1.1698,1.1779,8256000
1994-01-05,1.1825,1.1865,1.1765,1.1865,3420800
1994-01-06,1.1819,1.2138,1.1819,1.2037,13468800
1994-01-10,1.2851,1.3011,1.2811,1.2811,22736000
1994-01-11,1.2772,1.2772,1.2493,1.2553,10192000
1994-01-12,1.2578,1.2639,1.2539,1.2639,4227200
1994-01-13,1.2625,1.2744,1.2625,1.2725,3123200
1994-01-17,1.2618,1.2639,1.2579,1.2639,6073600
1994-01-18,1.2652,1.2910,1.2631,1.2811,16668800
1994-01-19,1.2878,1.2958,1.2838,1.2897,12064000
1994-01-20,1.2902,1.3021,1.2862,1.2983,6633600
1994-01-24,1.2633,1.2633,1.2532,1.2553,4611200
1994-01-25,1.2507,1.2507,1.2427,1.2467,3923200
1994-01-26,1.2415,1.2455,1.2295,1.2295,5795200
1994-01-27,1.2316,1.2316,1.2037,1.2037,12480000
1994-01-31,1.1587,1.1647,1.1547,1.1607,14364800
1994-02-01,1.1879,1.2098,1.1801,1.2037,18316800
1994-02-02,1.2107,1.2606,1.2067,1.2467,13187200
1994-02-03,1.2518,1.2677,1.2518,1.2639,11852800
1994-02-07,1.2461,1.2461,1.2381,1.2381,10950400
1994-02-08,1.2150,1.2150,1.1951,1.1951,14656000
1994-02-09,1.2215,1.2415,1.2215,1.2295,12172800
1994-02-10,1.2234,1.2316,1.2215,1.2295,7558400
1994-02-14,1.2361,1.2679,1.2361,1.2639,11411200
1994-02-15,1.2612,1.2651,1.2512,1.2553,7712000
1994-02-16,1.2467,1.2467,1.2189,1.2467,5145600
